4148.909326  0.02348  0.03478 1
4148.914054  0.00782  0.03481 1
4148.918782 -0.02669  0.03503 1
4148.923510  0.02319  0.03478 1
4148.928239  0.02237  0.03569 1
4148.932968  0.00468  0.03560 1
4148.937694 -0.00320  0.03448 1
4148.942422  0.02822  0.03593 1
4148.947152  0.02338  0.03618 1
4148.951880 -0.00844  0.03698 1
4148.956607 -0.00704  0.03723 1
4148.961335 -0.01410  0.03739 1
4148.972058  0.04119  0.03974 2
4148.977631 -0.01319  0.04111 2
4148.983205  0.00776  0.04115 2
4153.826879  0.00157  0.03442 1
4154.808841 -0.00163  0.03602 1
4154.813566 -0.01887  0.03548 1
4154.818292  0.00055  0.03560 1
4154.823017 -0.00379  0.03525 1
4154.827743  0.01950  0.03448 1
4154.832468 -0.00737  0.03450 1
4154.837195  0.00936  0.03462 1
4154.841920  0.00202  0.03425 1
4154.846645 -0.02421  0.03434 1
4154.851369  0.01466  0.03421 1
4154.856094 -0.00610  0.03392 1
4154.860820  0.00336  0.03367 1
4154.865545  0.04240  0.03376 1
4154.870270  0.02217  0.03327 1
4154.875839 -0.02999  0.03454 1
4154.881412 -0.00940  0.03411 1
4154.883622  0.00144  0.03392 1
4154.888348 -0.00742  0.03354 1
4154.893073 -0.00096  0.03390 1
4154.897797 -0.03450  0.03314 1
4154.902522  0.03444  0.03365 1
4154.907249  0.01317  0.03407 1
4154.911974  0.00174  0.03392 1
4154.916697 -0.01939  0.03380 1
4154.921422 -0.06479  0.03405 1
4154.926147 -0.02691  0.03361 1
4154.930871  0.02803  0.03359 1
4154.935596  0.03197  0.03365 1
4154.940321 -0.05123  0.03391 1
4154.945045 -0.04047  0.03393 1
4154.955764  0.00407  0.03784 2
4154.961335 -0.02959  0.03785 2
4258.677028 -0.01812  0.04136 2
4258.682384  0.01679  0.03977 2
4447.985344  0.05415  0.04080 1
4447.989865  0.04017  0.03986 1
4447.994368 -0.00173  0.03986 1
4447.998893  0.00348  0.04129 1
4448.003397  0.01223  0.04016 1
4448.007921  0.00696  0.03888 1
4449.977212  0.03045  0.03554 1
4450.973630 -0.00966  0.03845 1
4450.978173 -0.00105  0.03777 1
4450.982774  0.03330  0.03797 1
4450.987325  0.02461  0.03718 1
4450.991891  0.02615  0.03657 1
4450.996454 -0.03771  0.03649 1
4451.001016 -0.03031  0.03630 1
4451.957929 -0.01197  0.04241 1
4451.962445 -0.01601  0.04228 1
4451.966958 -0.07464  0.04189 1
4451.971470 -0.01713  0.04074 1
4451.975984  0.00005  0.04067 1
4451.980466  0.01397  0.04003 1
4451.985011 -0.02060  0.03931 1
4451.989516 -0.02769  0.03921 1
4451.994038  0.00606  0.03885 1
4452.967030 -0.05147  0.04297 1
4452.971649 -0.03200  0.04272 1
4452.976174  0.01369  0.04073 1
4452.980780  0.00586  0.04119 1
4452.985352  0.01458  0.04042 1
4452.989952 -0.04688  0.04012 1
4452.994530  0.03580  0.03996 1
4452.999081 -0.02298  0.03947 1
4453.003690  0.01214  0.03929 1
4453.959405  0.02934  0.04378 1
4453.963927 -0.00536  0.04328 1
4453.968441 -0.02930  0.04279 1
4453.972954  0.03548  0.04330 1
4453.977467  0.02632  0.04236 1
4453.981982  0.01625  0.04150 1
4453.986494 -0.03576  0.04094 1
4453.991009 -0.00262  0.04059 1
4453.995523  0.01094  0.04039 1
4454.000036 -0.03283  0.04006 1
4454.965866 -0.06221  0.04148 1
4454.970389 -0.04164  0.04195 1
4454.974904 -0.05771  0.04188 1
4454.979416 -0.03416  0.04217 1
4454.983930 -0.02603  0.04236 1
4454.988443 -0.01545  0.04171 1
4454.992956  0.02711  0.04218 1
4454.997469 -0.01422  0.04267 1
4455.001982 -0.01556  0.04177 1
4455.006496  0.00074  0.04117 1
4455.976421 -0.00440  0.05311 1
4455.980945  0.01127  0.04965 1
4455.989971 -0.02482  0.06212 1
4455.994477 -0.00843  0.04281 1
4455.998999 -0.02965  0.04149 1
4456.003504 -0.01864  0.03996 1
4456.008027  0.03845  0.03930 1
4462.974510  0.02968  0.05681 1
4462.976614 -0.02607  0.05656 1
4462.978719 -0.03580  0.05602 1
4462.980826 -0.01234  0.05594 1
4462.982931 -0.00028  0.05643 1
4462.985037 -0.04372  0.05559 1
4462.987138 -0.00514  0.05438 1
4462.989241 -0.05003  0.05450 1
4462.991346 -0.02600  0.05438 1
4462.995559 -0.00574  0.05262 1
4462.997666 -0.04587  0.05385 1
4462.999772 -0.00103  0.05392 1
4463.001878 -0.00408  0.05370 1
4463.003985 -0.04448  0.05269 1
4495.841577  0.02471  0.04592 1
4495.846149 -0.01066  0.04589 1
4495.864640  0.01048  0.04689 1
4495.871595  0.00945  0.04547 1
4495.878550 -0.00763  0.04513 1
4495.885499  0.03894  0.04616 1
4495.892451  0.02342  0.04539 1
4495.899407  0.02576  0.04630 1
4495.924861  0.06073  0.04273 1
4495.929437  0.03417  0.04225 1
4495.936393 -0.06343  0.04262 1
4495.943355 -0.06189  0.04303 1
4495.950309  0.00810  0.04228 1
4495.957264  0.00954  0.04174 1
4495.964218 -0.04817  0.04144 1
4495.971178  0.00927  0.04080 1
4495.978132 -0.00565  0.04000 1
4495.985093  0.01765  0.04014 1
4495.992047 -0.00173  0.03971 1
4495.999001  0.01035  0.04092 1
4496.825851  0.02696  0.03559 1
4496.832808  0.03671  0.03404 1
4496.839765  0.03868  0.03449 1
4496.844345  0.00454  0.03331 1
4496.848919 -0.03251  0.03447 1
4496.855878  0.00341  0.03288 1
4496.862840 -0.02098  0.03317 1
4496.869794  0.01842  0.03290 1
4496.876751  0.05932  0.03209 1
4496.883709 -0.02254  0.03296 1
4496.890664  0.00407  0.03382 1
4496.923069 -0.01266  0.03273 1
4496.930022 -0.01327  0.03411 1
4496.936979  0.00747  0.03419 1
4496.943936  0.00282  0.03395 1
4496.950902  0.00913  0.03348 1
4496.957856  0.04171  0.03252 1
4496.964814  0.01366  0.03230 1
4496.971770  0.04104  0.03302 1
4496.978720  0.06446  0.03361 1
4496.985679  0.00942  0.03286 1
4496.992638  0.04125  0.03263 1
4497.980007 -0.00522  0.03613 1
4498.818342  0.00097  0.03934 1
4498.825326  0.04910  0.03914 1
4498.832321 -0.01260  0.03942 1
4498.836923 -0.05750  0.03906 1
4498.841524 -0.07547  0.03926 1
4498.848509 -0.08897  0.03891 1
4498.855502 -0.03973  0.03933 1
4498.862489  0.00061  0.03926 1
4498.869481 -0.00853  0.03831 1
4498.876470  0.00013  0.03804 1
4498.883461  0.02667  0.03758 1
4498.890447  0.04282  0.03729 1
4498.897435  0.01719  0.03688 1
4498.904419  0.00319  0.03664 1
4498.916010  0.01828  0.03439 1
4498.920607 -0.01856  0.03427 1
4498.927588 -0.00432  0.03414 1
4498.934585  0.01136  0.03476 1
4498.941576  0.02087  0.03329 1
4498.948557 -0.00388  0.03354 1
4498.955550  0.05282  0.03295 1
4498.962540  0.08071  0.03353 1
4498.969534  0.01285  0.03414 1
4498.976526  0.01883  0.03439 1
4498.983518  0.00828  0.03423 1
4498.990514 -0.00175  0.03424 1
4580.657646 -0.02907  0.04512 1
4580.669632 -0.01053  0.04479 1
4580.681629  0.00878  0.04362 1
4580.691234  0.02190  0.04221 1
4580.700830 -0.00971  0.04148 1
4580.710433 -0.00327  0.04077 1
4580.720029  0.01305  0.04091 1
4580.732013 -0.03222  0.04511 1
4580.744000  0.01991  0.04738 1
4580.755976 -0.04264  0.04938 1
4580.767957 -0.04054  0.04921 1
4580.808273  0.02045  0.05433 2
4580.820250 -0.03032  0.05576 2
4580.830043 -0.01248  0.05632 2
4580.842032  0.03836  0.05633 2
4580.854019 -0.03282  0.05801 2
4580.863617  0.02336  0.05781 2
4580.873234 -0.04716  0.05957 2
4580.906825  0.00127  0.06272 2
4580.918816 -0.01213  0.05957 2
4580.930804 -0.04829  0.06175 2
4580.940415  0.01601  0.06342 2
4580.950033 -0.02342  0.06628 2
4580.959642  0.00547  0.06580 2
4580.971623 -0.08240  0.06932 2
4580.983610  0.06301  0.07254 2
4581.622093 -0.03954  0.06916 1
4581.631703 -0.01638  0.04925 1
4581.641340  0.00490  0.04490 1
4581.653354 -0.01481  0.04248 1
4581.665360  0.02277  0.04164 1
4581.677355 -0.01049  0.04054 1
4581.689343  0.02304  0.03844 1
4581.698953 -0.02121  0.03629 1
4581.708554  0.02349  0.03538 1
4581.718169  0.00856  0.03545 1
4581.730160 -0.03758  0.03505 1
4581.742145  0.00806  0.03424 1
4581.754125 -0.00126  0.03467 1
4581.766125  0.04416  0.03731 1
4581.806451  0.01465  0.05260 2
4581.818436 -0.00201  0.05375 2
4581.828226 -0.02023  0.05595 2
4581.840204 -0.03119  0.05695 2
4581.852205 -0.01594  0.05760 2
4581.861801 -0.02482  0.05945 2
4581.871419  0.00729  0.06012 2
4581.881027  0.05351  0.05926 2
4581.893014 -0.04216  0.06227 2
4581.905007  0.05982  0.06493 2
4581.916990 -0.02429  0.06126 2
4581.928981 -0.03238  0.06390 2
4581.938594  0.01520  0.06381 2
4581.948200  0.02811  0.06775 2
4581.957814  0.06340  0.06736 2
4581.981792  0.02216  0.07362 2
4582.619586 -0.05610  0.09133 1
4582.629187 -0.00120  0.04798 1
4582.638788  0.00824  0.04302 1
4582.650783 -0.01848  0.04141 1
4582.662770  0.00732  0.04345 1
4582.674750  0.01109  0.04206 1
4582.686735 -0.00095  0.04165 1
4582.696340  0.00930  0.04083 1
4582.705943  0.02423  0.04044 1
4582.715534 -0.02985  0.03861 1
4582.727533  0.01134  0.03879 1
4582.739519 -0.00194  0.03794 1
4582.751506 -0.02578  0.03825 1
4582.763479  0.00140  0.03733 1
4582.803782 -0.04216  0.04223 2
4582.815774 -0.02512  0.04568 2
4582.825548  0.06326  0.04800 2
4582.837522 -0.04383  0.05020 2
4582.849492 -0.03489  0.05128 2
4582.859095 -0.04189  0.05380 2
4582.868695  0.00526  0.05323 2
4582.878290  0.05453  0.05339 2
4582.890255 -0.02256  0.05680 2
4582.902219  0.01736  0.05895 2
4582.914194 -0.00958  0.05818 2
4582.926170 -0.02696  0.05809 2
4582.935768  0.04716  0.05910 2
4582.945371  0.04521  0.05856 2
4582.954970 -0.01574  0.05843 2
4582.966960 -0.00624  0.06141 2
4583.621660  0.01137  0.07831 1
4583.631274 -0.07698  0.04255 1
4583.643257 -0.00461  0.03825 1
4583.655247 -0.00375  0.03897 1
4583.665046 -0.00052  0.03854 1
4583.677037 -0.00712  0.03777 1
4583.686629  0.02723  0.03623 1
4583.696231 -0.02872  0.03573 1
4583.705831  0.01220  0.03548 1
4583.717815 -0.00639  0.03615 1
4583.729800  0.02236  0.03577 1
4583.741784 -0.01842  0.03577 1
4583.753750  0.03571  0.03533 1
4583.803647 -0.03255  0.03856 2
4583.815623 -0.00701  0.03839 2
4583.827613  0.00891  0.03974 2
4583.839584  0.00178  0.04251 2
4583.851572  0.02387  0.04420 2
4583.861181 -0.03892  0.04800 2
4583.870784  0.01498  0.04919 2
4583.880376  0.03785  0.05055 2
4583.904332 -0.08248  0.05347 2
4583.916312  0.00468  0.05340 2
4583.928293 -0.02574  0.05421 2
4583.937893 -0.02692  0.05359 2
4583.947497  0.00806  0.05431 2
4583.957100 -0.07947  0.05658 2
4583.969083 -0.03689  0.05759 2
4584.641291  0.02576  0.04037 1
4584.653306  0.00282  0.04076 1
4584.663121  0.00190  0.03890 1
4584.675142  0.03253  0.03779 1
4584.684763  0.00303  0.03656 1
4584.694393 -0.02414  0.03589 1
4584.704023 -0.01241  0.03525 1
4584.716042  0.04059  0.03392 1
4584.728057  0.00450  0.03436 1
4584.740064  0.02306  0.03400 1
4584.752084 -0.00724  0.03355 1
4584.792517  0.00700  0.03675 2
4584.804528  0.02400  0.03826 2
4584.816537  0.01376  0.03887 2
4584.828560  0.01235  0.03969 2
4584.840568 -0.03711  0.04055 2
4584.850203  0.03981  0.04138 2
4584.859830  0.06333  0.04324 2
4584.869449 -0.02104  0.04190 2
4584.879075  0.02823  0.04481 2
4584.891091  0.01383  0.04551 2
4584.903104  0.02624  0.05097 2
4584.915122  0.00508  0.04803 2
4584.927126 -0.02791  0.05038 2
4584.936752 -0.02612  0.05173 2
4584.946386 -0.01722  0.05365 2
4584.956010 -0.00008  0.05518 2
4584.968020 -0.01783  0.05631 2
4585.724515  0.02975  0.03718 1
4585.736535  0.05036  0.03374 1
4585.748548 -0.01548  0.03291 1
4585.798587  0.01638  0.03593 2
4585.810591  0.01188  0.03747 2
4585.822603 -0.01179  0.03777 2
4585.834617  0.01139  0.03917 2
4585.846630  0.00038  0.03749 2
4585.856267 -0.02599  0.03863 2
4585.887528 -0.00553  0.04073 2
4585.899548  0.02406  0.04566 2
4585.911556  0.00929  0.04612 2
4585.964481 -0.03683  0.05257 2
4586.625807  0.00871  0.06900 1
4586.635615 -0.02078  0.04537 1
4586.645414 -0.00310  0.04214 1
4586.655218 -0.03993  0.04336 1
4586.667231 -0.03062  0.04130 1
4586.676849 -0.01578  0.03962 1
4586.686473 -0.00497  0.03852 1
4586.696099 -0.02396  0.03754 1
4586.705722 -0.02652  0.03738 1
4586.717734  0.01343  0.03781 1
4586.729737  0.00792  0.03744 1
4586.741742 -0.02784  0.03804 1
4586.753762 -0.02406  0.03730 1
4586.794185  0.01372  0.04240 2
4586.806187 -0.01649  0.04519 2
4586.818188 -0.02171  0.04499 2
4586.851841  0.01459  0.04273 2
4586.861471 -0.01650  0.04420 2
4586.883127  0.01191  0.04870 2
4586.912553 -0.04888  0.05003 2
4586.919982  0.03283  0.05177 2
4586.927404  0.02784  0.05227 2
4586.934820  0.05050  0.05089 2
4586.942244  0.00549  0.05484 2
4586.949670 -0.03447  0.05540 2
4586.959470  0.05339  0.05492 2
4587.630325 -0.02153  0.04929 1
4587.640131  0.02417  0.04279 1
4587.649943  0.02740  0.04096 1
4587.661958  0.01469  0.04119 1
4587.671585 -0.00829  0.03985 1
4587.681212  0.01421  0.03869 1
4587.690855 -0.01379  0.03916 1
4587.700490 -0.01317  0.03824 1
4587.712508  0.02922  0.03746 1
4587.724532  0.02072  0.03700 1
4587.736557 -0.01779  0.03783 1
4587.748571  0.01919  0.03747 1
4587.788963 -0.01905  0.03977 2
4587.800972 -0.01380  0.04100 2
4587.810774  0.06175  0.04083 2
4587.822792 -0.02966  0.04070 2
4587.834819 -0.00013  0.04035 2
4587.844463  0.02172  0.04130 2
4587.854086 -0.01191  0.04207 2
4587.863715  0.04230  0.04332 2
4587.875722  0.03820  0.03961 2
4587.897537 -0.06172  0.04508 2
4587.917155 -0.03549  0.04441 2
4587.956648  0.00437  0.04829 2
4587.966463  0.03901  0.04954 2
4588.632470  0.00429  0.04655 1
4588.642289 -0.00513  0.03980 1
4588.652087  0.02433  0.03750 1
4588.664104  0.00161  0.03775 1
4588.673736  0.02164  0.03598 1
4588.683370 -0.00960  0.03583 1
4588.692997  0.02156  0.03568 1
4588.704995  0.01071  0.03509 1
4588.717019  0.02170  0.03623 1
4588.729025  0.03451  0.03541 1
4588.741033 -0.02016  0.03465 1
4588.781468 -0.05561  0.03864 2
4588.793492  0.02266  0.03978 2
4588.805496  0.02573  0.03929 2
4588.817508 -0.01230  0.04008 2
4588.829519  0.01919  0.04002 2
4588.839147  0.00270  0.04163 2
4588.858425  0.02436  0.03954 2
4588.880078  0.04757  0.04087 2
4588.892088  0.03907  0.03954 2
4588.904106 -0.05994  0.03953 2
4588.916132 -0.06669  0.03951 2
4588.925781 -0.05941  0.04028 2
4588.935412  0.01610  0.03982 2
4588.945038  0.01403  0.04086 2
4588.957051  0.00183  0.04279 2
4589.624895 -0.00842  0.07409 1
4589.634702  0.01394  0.04323 1
4589.644519  0.01371  0.04085 1
4589.656525  0.02808  0.04049 1
4589.666163  0.00808  0.03772 1
4589.675789  0.01356  0.03685 1
4589.685415  0.02033  0.03587 1
4589.695035  0.00803  0.03438 1
4589.707038  0.01607  0.03376 1
4589.719047  0.02358  0.03343 1
4589.728850  0.03006  0.03210 1
4589.740869  0.03008  0.03229 1
4589.781285  0.00924  0.03571 2
4589.793292  0.02868  0.03596 2
4589.805293  0.02047  0.03591 2
4589.817288 -0.03217  0.03666 2
4589.829291  0.01108  0.03798 2
4589.838922  0.02030  0.03890 2
4589.848559 -0.02861  0.03800 2
4589.894220  0.01590  0.04078 2
4589.906226  0.02017  0.04050 2
4589.915851 -0.05310  0.04057 2
4589.925474  0.00288  0.04046 2
4589.935108 -0.02285  0.04329 2
4589.959137  0.00967  0.04490 2
4590.687648  0.00842  0.03683 1
4591.627748 -0.07602  0.06399 1
4591.637557 -0.06204  0.04373 1
4591.649578  0.00714  0.03998 1
4591.661600 -0.02192  0.03925 1
4591.671229  0.02750  0.03856 1
4591.680864 -0.00463  0.03750 1
4591.690492  0.00686  0.03760 1
4591.702514  0.00371  0.03725 1
4591.714548 -0.01436  0.03642 1
4591.726580 -0.01026  0.03733 1
4591.738598 -0.03399  0.03774 1
4591.779020  0.00641  0.04017 2
4591.791021 -0.01790  0.04150 2
4591.800827  0.00730  0.04218 2
4591.812857  0.03723  0.04157 2
4591.824880  0.03544  0.04076 2
4591.834507  0.00165  0.04070 2
4591.889811  0.01054  0.04180 2
4591.901822  0.01872  0.04211 2
4591.911448  0.02289  0.04394 2
4591.921076  0.01331  0.04422 2
4591.930722 -0.01168  0.04428 2
4591.942732 -0.00776  0.04740 2
4592.630583 -0.04556  0.05252 1
4592.640406 -0.00662  0.04159 1
4592.652430  0.01209  0.04094 1
4592.662080  0.04030  0.04009 1
4592.671765  0.02085  0.03887 1
4592.681407 -0.01298  0.03933 1
4592.693435  0.01559  0.03819 1
4592.705456  0.00894  0.03733 1
4592.717463 -0.01483  0.03674 1
4592.729481 -0.00421  0.03662 1
4592.779559 -0.01409  0.03899 2
4592.791566 -0.00262  0.03966 2
4592.803581  0.03167  0.04125 2
4592.815588 -0.05963  0.04203 2
4592.827600  0.00338  0.04229 2
4592.837220 -0.04247  0.04353 2
4592.880498 -0.01239  0.04626 2
4592.892516  0.03143  0.04556 2
4592.904518 -0.00114  0.04387 2
4592.914159  0.01639  0.04336 2
4592.923791 -0.03032  0.04404 2
4592.933414  0.00028  0.04442 2
4592.945416  0.02330  0.04781 2
4593.640233 -0.04450  0.03950 1
4593.650041 -0.00121  0.03827 1
4593.657447  0.06110  0.03578 1
4593.664867  0.06303  0.03538 1
4593.672280  0.03458  0.03559 1
4593.679700 -0.01999  0.03483 1
4593.687132 -0.00921  0.03560 1
4593.696946  0.01144  0.03521 1
4593.706766  0.03180  0.03368 1
4593.716570  0.01693  0.03488 1
4593.728580 -0.02685  0.03317 1
4593.769028  0.01615  0.03858 2
4593.781036  0.02052  0.04126 2
4593.793063 -0.02363  0.04086 2
4593.805088  0.01630  0.04039 2
4593.817094  0.00950  0.03910 2
4593.826743 -0.01115  0.03990 2
4593.836386 -0.00280  0.04153 2
4593.846018 -0.05748  0.03874 2
4593.858033 -0.01428  0.04092 2
4593.882054  0.00428  0.04118 2
4593.894090 -0.01107  0.03908 2
4593.903738 -0.00177  0.03921 2
4593.913361  0.04304  0.03830 2
4593.922992  0.01118  0.03848 2
4593.932632  0.00897  0.03408 2
4593.944650  0.01513  0.04119 2
4594.627642  0.05285  0.07285 1
4594.637443 -0.02435  0.04595 1
4594.647238 -0.02486  0.04133 1
4594.654658  0.05757  0.03890 1
4594.662083  0.02120  0.03783 1
4594.669501 -0.02250  0.03753 1
4594.676916 -0.00615  0.03660 1
4594.684331  0.00919  0.03703 1
4594.694149 -0.01081  0.03708 1
4594.703948 -0.00057  0.03592 1
4594.713744  0.00114  0.03567 1
4594.725756 -0.01388  0.03620 1
4594.766197 -0.00395  0.03964 2
4594.778193  0.00869  0.03802 2
4594.790207 -0.03671  0.03987 2
4594.802224  0.00964  0.03885 2
4594.814259 -0.04044  0.03860 2
4594.823880 -0.02584  0.04222 2
4594.833505  0.02900  0.04197 2
4594.879167 -0.04423  0.04274 2
4594.891172 -0.07252  0.04133 2
4594.900798 -0.03527  0.04106 2
4594.910434 -0.02428  0.04072 2
4594.920046 -0.01031  0.02900 2
4594.941679  0.06780  0.04270 2
4595.629006  0.01921  0.06083 1
4595.658868  0.00828  0.03560 1
4596.625969 -0.00861  0.08643 1
4596.632897 -0.03503  0.05230 1
4596.639829 -0.00394  0.04447 1
4596.646760  0.02548  0.04258 1
4596.651299  0.03395  0.04155 1
4596.655825 -0.01036  0.04198 1
4596.660376  0.03667  0.04143 1
4596.664899 -0.02253  0.04195 1
4596.669451  0.00667  0.04136 1
4596.673983 -0.00780  0.04057 1
4596.678533 -0.00194  0.04034 1
4596.686182 -0.00331  0.03982 1
4596.693829  0.00587  0.03919 1
4596.701473 -0.05948  0.03868 1
4596.711283 -0.05789  0.03835 1
4596.721108 -0.03036  0.03904 1
4596.760126  0.02818  0.03906 2
4596.769930  0.01289  0.04165 2
4596.779734  0.00556  0.04113 2
4596.791734  0.00110  0.04043 2
4596.803750 -0.05753  0.03925 2
4596.815763 -0.04088  0.03985 2
4596.835042  0.00664  0.04199 2
4596.868722 -0.05004  0.04008 2
4596.880741  0.00798  0.04361 2
4596.892781 -0.00971  0.03889 2
4596.902409  0.00455  0.03914 2
4596.912029 -0.00680  0.04681 2
4596.921669  0.02126  0.03947 2
4597.630172 -0.02254  0.07136 1
4597.634708  0.01352  0.05868 1
4597.639250  0.01163  0.05471 1
4597.643792  0.01697  0.05310 1
4597.652869  0.00222  0.05075 1
4597.657405 -0.01020  0.04899 1
4597.661949  0.00443  0.04931 1
4597.666478  0.03588  0.04731 1
4597.671035 -0.01955  0.04823 1
4597.675566 -0.05355  0.04655 1
4597.680117  0.02561  0.04641 1
4597.684657  0.00227  0.04724 1
4597.689196  0.00853  0.04734 1
4597.693739 -0.03201  0.04613 1
4597.698288  0.02141  0.04667 1
4597.705209  0.00124  0.04475 1
4597.712135  0.02213  0.04474 1
4597.719066  0.02266  0.04316 1
4597.758041  0.02346  0.04505 2
4597.765691 -0.00817  0.04367 2
4597.780982  0.02644  0.04608 2
4597.790786 -0.02064  0.04416 2
4597.800596 -0.01960  0.04287 2
4597.810395  0.01974  0.04287 2
4597.871709 -0.08411  0.04103 2
4597.883723 -0.00686  0.04011 2
4597.893368 -0.00186  0.04058 2
4597.903004 -0.01600  0.04089 2
4597.922261  0.01167  0.03977 2
4598.627546  0.09402  0.09450 1
4598.632084  0.01702  0.06949 1
4598.691109 -0.01155  0.05314 1
4598.695658 -0.08164  0.05647 1
4599.632079 -0.00789  0.07432 1
4599.636628 -0.01914  0.06701 1
4599.641166 -0.02118  0.06501 1
4599.645703  0.03687  0.06373 1
4599.650250  0.01963  0.06244 1
4599.654792  0.02716  0.06200 1
4599.659337  0.02056  0.06181 1
4599.663881 -0.04324  0.06215 1
4599.668423 -0.01293  0.06313 1
4599.672963  0.10150  0.06310 1
4599.677495 -0.03007  0.06274 1
4599.682038  0.06202  0.06231 1
4599.686580  0.08799  0.06213 1
4599.691125 -0.07372  0.06193 1
4599.695662 -0.02351  0.06131 1
4599.702589  0.07057  0.06199 1
4599.709515  0.01198  0.06164 1
4599.716439 -0.01338  0.06134 1
4599.755417 -0.05027  0.06521 2
4599.763070  0.01383  0.06447 2
4599.770719  0.04393  0.06717 2
4599.780520  0.04685  0.06607 2
4599.790340  0.04454  0.06471 2
4599.800143 -0.06916  0.06662 2
4599.807570  0.00518  0.06643 2
4599.815005 -0.04838  0.06707 2
4599.822432 -0.03300  0.06537 2
4599.829856  0.02841  0.06460 2
4599.861457  0.02686  0.05371 2
4599.873480 -0.05126  0.04739 2
4599.885491  0.01839  0.04410 2
4599.895118  0.03089  0.04399 2
4599.904759 -0.00238  0.04475 2
4599.914395  0.00772  0.04346 2
